"Direcciones_c";"Nombre_del_Lugar";"Total_de_apartamentos";"Centro_de_Costos";"Ciudad";"Valor.min";"Valor.max";"Valor.prom";"Valor.promad";"Latitud";"Longitud"
"CL 52 A SUR 72 128";"";1;"San Antonio Pr.";"MEDELLIN";751243;751243;751243;0;6,17491001550802;-75,6521099785585
"CL 52 A SUR 78 A 31 ";" PRADO CAMPESTRE";1;"San Antonio Pr.";"MEDELLIN";611733;611733;611733;0;6,17496998802524;-75,6566600108783
"CL 52 A SUR 78 A 53";"";1;"San Antonio Pr.";"MEDELLIN";762075;762075;762075;0;6,17491001550802;-75,6569299919796
"CL 52 B SUR 39 E 37 ";" CORAZON DE ENVIGADO ETAPA 2, UNIDAD RESIDENCIAL CORAZON DE ENVIGADO ETAPA 2";2;"Envigado";"ENVIGADO";970000;1e+06;985000;0;6,15579127812572;-75,6012371459036
"CL 52 C SUR 39 E 37 ";" TORRE 5 U R CORAZON DE ENVIGADO ETAPA 1, CORAZON DE ENVIGADO ALTO DE LAS FLORES, TORRE 5 UNIDAD RESIDENCIAL CORAZON ENVIGADO";3;"Envigado";"ENVIGADO";861424;1e+06;924408,666666667;41434,6666666667;6,1673633333334;-75,5752599999999
"CL 52 SUR 43 A 57  ";" URBANIZACION ALTOS DE MAYORCA PH";1;"Sabaneta";"SABANETA";1250000;1250000;1250000;0;6,1594530698813;-75,6049276820298
"CL 52 SUR 66 32 ";" JARDINES DE LA HACIENDA PH TO 2, JARDINES DE LA HACIENDA PH";15;"San Antonio Pr.";"MEDELLIN,SAN ANTONIO DE PRADO";639745;8e+05;736267,266666667;19820;6,17603000541033;-75,6473199723509
"CL 53 55 A 64 ";" CONJUNTO RESIDENCIAL RESERVA DEL BOSQUE";1;"Itagui";"ITAGUI";1400000;1400000;1400000;227383;6,17288000000002;-75,61148
"CL 53 55 A 67 ";" CONJUNTO RESIDENCIAL RESERVA DEL BOSQUE, CONJUNTO RESIDENCIAL RESERVA DEL BOSQUE PH, RESERVA DEL BOSQUE PH, RESERVA DEL BOSQUE";15;"Itagui";"ITAGUI";1056200;1500000;1312380,66666667;57290,8666666667;6,17330348373348;-75,6109396457677
"CL 53 64 B 85 ";" UNIDAD RESIDENCIAL CARLOS E RESTREPO PH";1;"Colores";"MEDELLIN";1795540;1795540;1795540;212632;6,25713920262578;-75,5788533440825
"CL 53 73 51";"";1;"Colores";"MEDELLIN";1681746;1681746;1681746;0;6,26258051178064;-75,588191689631
"CL 53 79 90 ";" EDIFICIO LOS POMOS PH";1;"Colores";"MEDELLIN";2350000;2350000;2350000;203600;6,26684997988252;-75,5955300366485
"CL 53 A 79 A 33 ";" BALCON DE LOS COLORES PH";1;"Colores";"MEDELLIN";1600000;1600000;1600000;0;6,2673899839946;-75,5954000333303
"CL 53 A 79 A 33  ";" BALCON DE COLORES";1;"Colores";"MEDELLIN";1197896;1197896;1197896;0;6,2673899839946;-75,5954000333303
"CL 53 B 78 12 ";" COLORES ETAPA II";1;"Colores";"MEDELLIN";1650000;1650000;1650000;0;6,26743000758226;-75,5936199685529
"CL 53 B 78 54 ";" CONJUNTO RESIDENCIAL LOS COLORES ETAPA II";1;"Colores";"MEDELLIN";1901160;1901160;1901160;0;6,2675699853653;-75,5938099862979
"CL 53 B 78 86 ";" COLORES ETAPA II";1;"Colores";"MEDELLIN";1900000;1900000;1900000;0;6,26769998868355;-75,5939699968295
"CL 53 SUR 70 104";"";1;"San Antonio Pr.";"SAN ANTONIO DE PRADO";650000;650000;650000;0;6,17475997944119;-75,6506800258768
"CL 54 39 05 ";" EDIFICIO ARTEMISA PH";1;"Centro";"MEDELLIN";1034471;1034471;1034471;0;6,24796001997215;-75,5583200024247
"CL 54 40 58 ";" EDIFICIO ALTAMAR PH";4;"Centro,Colores";"MEDELLIN";980000;1150000;1065000;39050;6,24905000266109;-75,5597200317121
"CL 54 50 68";"";1;"Itagui";"ITAGUI";1669088;1669088;1669088;0;6,17344549923856;-75,6064811225668
"CL 54 78 A 52 ";" COLORES DEL SOL";4;"Colores";"MEDELLIN";1050000;1503882;1278662,75;129300;6,2684197682753;-75,5939909006041
"CL 54 80 14 ";"";2;"Colores,Calasanz";"MEDELLIN";8e+05;8e+05;8e+05;0;6,26836073264861;-75,5958061148481
"CL 54 81 48 ";" EDIFICIO NOGALES PH";5;"Calasanz";"MEDELLIN";1584300;1700000;1645463,2;135540;6,26874001522955;-75,5974199881765
"CL 54 81 55 ";" CONJUNTO INMOBILIARIO ACUARELA DEL PARQUE, ACUARELA DEL PARQUE";9;"Calasanz";"MEDELLIN";2112400;2700000;2330974,44444444;60995,3333333333;6,2685873522757;-75,5973659981616
"CL 54 81 B 26 ";" PRADO VERDE PH";2;"Calasanz";"MEDELLIN";2150000;2323640;2236820;0;6,26918;-75,59804
"CL 54 85 40 ";" SENDERO DE LA 80 PH, SENDEROS DE LA 80, SENDERO DE LA 80";15;"Calasanz,Colores";"MEDELLIN";949241;1500000;1182418,66666667;8402;6,24589000000003;-75,5745699999999
"CL 54 86 A 35 ";" COLORES DE CALASANIA PH";1;"Calasanz";"MEDELLIN";804904;804904;804904;103400;6,27173147521957;-75,6025212843902
"CL 54 86 A 60 ";" CONJUNTO RESIDENCIAL CALASANIA DEL SOL, CALASANIA DEL SOL PH, CONJUNTO RESIDENCIAL CALASANIA DEL SOL PH";3;"Calasanz";"MEDELLIN";8e+05;1e+06;883333,333333333;40414;6,27187373022626;-75,6024784787703
"CL 54 86 C 220 ";" FARO VERDE ETAPA 1, URBANIZACION FAROVERDE ETAPA CONSTRUCTIVA 1, FARO VERDE APARTAMENTOS, URBANIZACION FAROVERDE PH";4;"Calasanz";"MEDELLIN";1500000;1750000;1637500;0;6,24589000000003;-75,5745699999999
"CL 54 86 C 66 ";" URBANIZACION MARSELLA";1;"Calasanz";"MEDELLIN";1795540;1795540;1795540;0;6,27127795449897;-75,6045662388914
"CL 54 A 80 15";"";1;"Colores";"MEDELLIN";1556147;1556147;1556147;0;6,26887631361158;-75,5956959032441
"CL 54 A 80 17 ";" EDIFICIO RACHED,";6;"Calasanz,Colores";"MEDELLIN";950000;1109010;1054313,5;0;6,26889000938688;-75,5958099922146
"CL 54 A SUR 54 E 3 ";" SIERRA CAMPESTRE";1;"Itagui";"ITAGUI";9e+05;9e+05;9e+05;0;6,17697;-75,63616
"CL 55 40 14 ";" EDIFICIO TORRELIMA 1 PH";2;"Centro";"MEDELLIN";1197077;1267440;1232258,5;0;6,24939998902818;-75,5588400156977
"CL 55 40 85 ";" EDIFICIO TORRELIMA III";1;"Centro";"MEDELLIN";1066905;1066905;1066905;0;6,24955999955981;-75,5593700034355
"CL 55 41 44 ";" JARDINES DEL PERU";1;"Centro";"MEDELLIN";914490;914490;914490;0;6,25008998729759;-75,5599500311352
"CL 55 47 31 ";"";1;"Bello";"BELLO";1056200;1056200;1056200;0;6,3385597847336;-75,5568396525972
"CL 55 64 64 ";" CARLOS E RESTREPO PH";1;"Colores";"MEDELLIN";1648077;1648077;1648077;263153;6,25796998211088;-75,5779299678178
"CL 55 67 B 160 ";" UNIDAD RESIDENCIAL MAJAGUA PH";1;"Bello";"BELLO";7e+05;7e+05;7e+05;0;6,34034000000003;-75,55916
"CL 55 74 11 ";" EDIFICIO VALVERDE";1;"Colores";"MEDELLIN";1250000;1250000;1250000;0;6,265942391399;-75,5878499405918
"CL 55 77 C 100 ";" EDIFICIO BALI PH";1;"Colores";"MEDELLIN";2200000;2200000;2200000;0;6,26832887454116;-75,5921993408978
"CL 55 78 17 ";" TORRE DEL VIENTO";1;"Colores";"MEDELLIN";1e+06;1e+06;1e+06;0;6,26853998111028;-75,5927299780737
"CL 55 79 A 33 ";" EDIFICIO LA 80 BLOQUES 1 Y 2";1;"Colores";"MEDELLIN";1400000;1400000;1400000;0;6,26918999770153;-75,5949800161621
"CL 55 80 54 ";" UNIDAD RESIDENCIAL VILLA DEL ESCORIAL";1;"Calasanz";"MEDELLIN";1054712;1054712;1054712;184600;6,25416015642502;-75,5666132104346
"CL 55 A SUR 38 130 ";" VILLA ROMERA CAMPESTRE PH";1;"Sabaneta";"SABANETA";950580;950580;950580;0;6,15813393767613;-75,6060393609265
"CL 55 A SUR 38 9 ";" VILLA ROMERA PH";2;"Sabaneta";"SABANETA";980000;1e+06;990000;0;6,15813393767613;-75,6060393609265
"CL 56 36 A 13 ";"";1;"Centro";"MEDELLIN";1024868;1024868;1024868;0;6,24808998138089;-75,5555300021337
"CL 56 41 170 ";" TORRE SANTA CATALINA PH";1;"Centro";"MEDELLIN";1002588;1002588;1002588;0;6,2513800041058;-75,5605200005511
"CL 56 56 A 5";"";1;"La estrella";"ITAGUI";9e+05;9e+05;9e+05;0;6,17798465081593;-75,6082491968438
"CL 56 78 A 81 ";" EDIFICIO COSTA DE MARFIL";1;"Colores";"MEDELLIN";999988;999988;999988;0;6,26945000433803;-75,5936499757663
"CL 56 A 39 60";"";1;"Centro";"MEDELLIN";1901160;1901160;1901160;0;6,24987000424875;-75,557550040799
"CL 56 SUR 39 54 502 ";" EDIFICIO BRISAS DE MARIA";1;"Sabaneta";"SABANETA";9e+05;9e+05;9e+05;0;6,15407319586823;-75,6030496319718
"CL 56 SUR 40 B 22 ";", EDIFICIO TORREON DE SABANETA PH";3;"Sabaneta";"SABANETA";1013154;1185056;1119464,33333333;0;6,15444032165745;-75,6036467537897
"CL 57 50 A 46 ";" SOL DE VILLANUEVA PH";1;"Colores";"MEDELLIN";884007;884007;884007;0;6,25541999761734;-75,5651800034406
"CL 57 68 C 163 ";" MULTIFAMILIAR AGUA CLARA";2;"Bello";"BELLO";792150;9e+05;846075;0;6,34253211040378;-75,5748070081098
"CL 57 68 C 65 ";" UNIDAD CERRADA PEÑA VERDE,, UNIDAD CERRADA PEÑA VERDE PH";6;"Bello";"BELLO";685598;762075;730859,166666667;62755;6,34163528536861;-75,5691030560465
"CL 57 69 27 ";" RINCON DEL BOSQUE PH";1;"Bello";"BELLO";792932;792932;792932;0;6,34864428578793;-75,5607153262792
"CL 57 D 85 D 129  ";" COLINAS DE CALASANZ";1;"Colores";"MEDELLIN";885651;885651;885651;0;6,27237998241203;-75,600520035066
"CL 57 D 85 E 33 ";" COLINAS DE CALASANZ";1;"Calasanz";"MEDELLIN";820000;820000;820000;0;6,27263998904854;-75,6005000023174
"CL 57 D 85 E 33 COLINAS DE ";" COLINAS DE CALASANZ";1;"Calasanz";"MEDELLIN";650000;650000;650000;0;6,27263998904854;-75,6005000023174
"CL 57 SUR 43 A 16 ";" EDIFICIO TERRASANTA PH, EDIFICIO TERRA SANTA PH";3;"Sabaneta";"SABANETA";1056200;1300000;1218733,33333333;0;6,15674838849521;-75,6066647412972
"CL 58 37 12";"";1;"Centro";"MEDELLIN";858564;858564;858564;0;6,24987000424875;-75,5554099732802
"CL 58 57 75 ";"";1;"Bello";"BELLO";654775;654775;654775;0;6,34061609585404;-75,5640978120897
"CL 58 57 79";"";1;"Bello";"BELLO";525158;525158;525158;0;6,34063826563254;-75,5641224844727
"CL 58 59 108 ";" EDIFICIO MONTSERRAT VF VIS PH";2;"Bello";"BELLO";8e+05;1e+06;9e+05;0;6,34158078067456;-75,5656272305083
"CL 59 39 A 22 ";"";1;"Centro";"MEDELLIN";761776;761776;761776;0;6,25148778274156;-75,5569047867687
"CL 59 47 18 ";" EDIFICIO SANTISTEBAN";1;"Centro";"MEDELLIN";863685;863685;863685;0;6,25571998593198;-75,5619699859815
"CL 59 AA 68 07 ";"";1;"Bello";"BELLO";5e+05;5e+05;5e+05;0;6,34418461253352;-75,5722639896956
"CL 6 C SUR 84 A 35 ";" URBANIZACION CAMPIÑA DEL RODEO, URBANIZACION CAMPIÑA DEL RODEO PH";3;"Laureles";"MEDELLIN";817116;1200000;989038,666666667;62066,6666666667;6,20785000000006;-75,59099
"CL 6 C SUR 84 C 45 ";" UNIDAD RESIDENCIAL JARDINES DEL RODEO";5;"Laureles";"MEDELLIN";858564;1200000;1037712,8;134780;6,20785000000006;-75,59099
"CL 6 SUR 43 A 200 OF 1606 ";" EDIFICIO LUGO BUSINESS CENTER";1;"Poblado";"MEDELLIN";1780000;1780000;1780000;176700;6,19997000000006;-75,5751999999999
"CL 6 SUR 70 215 ";" MIRADOR DE SAN NICOLAS PH, CONJUNTO RESIDENCIAL RESERVA DE SAN NICOLAS PH";2;"Poblado,Laureles";"MEDELLIN";914490;1160183;1037336,5;0;6,20437999079208;-75,5990200096737
"CL 6 SUR 79 150 ";" REMANSO DEL RODEO, REMANSO DEL RODEO APARTAMENTOS, TORRE 3  REMANSO DEL RODEO APARTAMENTOS, TORRE 2 URBANIZACION RESIDENCIAL MIXTA REMANSO DEL RODEO";7;"Laureles";"MEDELLIN";1080567;1400000;1207350,85714286;75314,2857142857;6,2041807210155;-75,5973312425066
"CL 6 SUR 79 150 TO 2 ";" REMANSO DEL RODEO APARTAMENTOS";1;"Laureles";"MEDELLIN";1400000;1400000;1400000;0;6,20785000000006;-75,59099
"CL 6 SUR 79 150 TO 3 ";" REMANSO DEL RODEO PH";1;"Laureles";"MEDELLIN";1600000;1600000;1600000;0;6,20356917451807;-75,5983881162577
"CL 60 45 D 26 ";" SAN MIGUEL DE VALLARTA PH";1;"Colores";"MEDELLIN";579177;579177;579177;0;6,25554333496175;-75,5602200487117
"CL 60 75 150 ";" CIUDADELA RIBERA DEL VALLE";1;"Colores";"MEDELLIN";1214630;1214630;1214630;164600;6,26930100450037;-75,5917089387321
"CL 60 SUR 39 55 ";" TORRE 3 CIUDAD DEL BOSQUE PH, CIUDAD DEL BOSQUE ET 3, CIUDAD DEL BOSQUE ETAPA 2, CIUDAD DEL BOSQUE PH ETAPA 2";4;"Sabaneta";"SABANETA";1320930;2100000;1709053,75;147924,75;6,15774370391397;-75,6093573112086
"CL 61 33 51 ";" CONJUNTO RESIDENCIAL BAHIA GRANDE PH";1;"Itagui";"ITAGUI";1200000;1200000;1200000;0;6,20542000000006;-75,56718
"CL 61 50 69 ";" PRADO REAL PH";1;"Colores";"MEDELLIN";896505;896505;896505;234200;6,25830001954841;-75,5632499864154
"CL 61 56 51 ";" URBANIZACION CAPRI PH";1;"Colores";"MEDELLIN";9e+05;9e+05;9e+05;0;6,2603799888214;-75,5708999818055
"CL 61 75 116 ";" CONJUNTO DE USO MIXTO PIZARRA, CONJUNTO DE USO MIXTO PIZARRA PH,, CONJUNTO USO MIXTO PIZARRA PH, URB PIZARRA, PIZARRA PH";31;"Colores";"MEDELLIN";1265218;1800000;1555242,12903226;92407,2258064516;6,26886291352166;-75,5905907153046
"CL 61 75 116  ";" CONJUNTO DE USO MIXTO PIZARRA PH";1;"Colores";"MEDELLIN";1689920;1689920;1689920;0;6,26886291352166;-75,5905907153046
"CL 61 75 116  URB PIZARRA ";" URB PIZARRA";1;"Colores";"MEDELLIN";1644781;1644781;1644781;240919;6,26886291352166;-75,5905907153046
"CL 61 75 153 ";" CONJUNTO MIXTO BASALTO PH, BASALTO PH";11;"Colores";"MEDELLIN";1320930;1900000;1521747,18181818;120545,454545455;6,26875129194393;-75,5906167905637
"CL 61 B SUR 40 20 ";" SABATTO APARTAMENTOS PH, CONJUNTO RESIDENCIAL SABATTO LIVING,, SABATTO LIVING, UNIDAD RESIDENCIAL SABATTO PH";23;"Sabaneta";"SABANETA";1371735;1850000;1533365,2173913;51754,0869565217;6,15109611580379;-75,6069362705484
"CL 61 B SUR 40 21 ";" URBANIZACION ALCAZAR DE LA SABANA PH";1;"Sabaneta";"SABANETA";1091941;1091941;1091941;0;6,1510489709247;-75,6070413218276
"CL 61 SUR 39 70 ";" CIUDAD DEL BOSQUE PH, CIUDAD DEL BOSQUE ETAPA 1, CIUDAD DEL BOSQUE PH ETAPA 1";5;"Sabaneta";"SABANETA";1371735;2e+06;1645979,2;135235,8;6,15609676507024;-75,6109800045755
"CL 61 SUR 40 59 ";" CONJUNTO RESIDENCIAL ATALANTA";1;"Sabaneta";"SABANETA";1448182;1448182;1448182;0;6,1516827104365;-75,6061323801119
"CL 61 SUR 43 A 32 ";" SERRANA APARTAMENTOS PH,";12;"Sabaneta";"SABANETA";1120279;1400000;1231204,25;151016,666666667;6,15487522083996;-75,6089750712744
"CL 63 39 80 ";" TORRE ANGEL PH, EDIFICIO DE USO MIXTO TORRE ANGEL PH";3;"Centro,Colores";"MEDELLIN";685563;850000;755718,333333333;71659,6666666667;6,25443001103328;-75,5543899794828
"CL 63 44 74 ";"";2;"Itagui";"ITAGUI";1300000;1500000;1400000;0;6,17646720956501;-75,5973182575147
"CL 63 76 55 ";" CONJUNTO DE USO MIXTO PERLATO PH, CONJUNTO DE USO MIXTO PERLATO PROPIEDAD HORIZONTAL";9;"Colores";"MEDELLIN";1670980;2400000;1983443,22222222;68915,3333333333;6,2673762627346;-75,5884510375058
"CL 63 77 41 ";" CONJUNTO DE USO MIXTO TURMALINA PH, CONJUNTO DE USO MIXTO TURMALINA";12;"Calasanz,Colores";"MEDELLIN";1527005;2077545;1794213,91666667;81100;6,27083159570983;-75,5912368397331
"CL 63 80 A 126 ";" MIRADOR DE LA 80";7;"Colores";"MEDELLIN";902999;1100000;1004784,85714286;129964,714285714;6,27358001948967;-75,5952800044768
"CL 63 80 A 126  ";" MIRADOR DE LA 80";1;"Colores";"MEDELLIN";982266;982266;982266;0;6,27358001948967;-75,5952800044768
"CL 63 80 A 40 ";" CRUCERO DE LA 80, UNIDAD RESIDENCIAL CRUCERO DE LA 80,";14;"Colores";"MEDELLIN";977000;1300000;1068639,5;97142,8571428571;6,27349279409935;-75,5939096899897
"CL 63 A 55 54";"";1;"Colores";"ITAGUI";739340;739340;739340;0;6,18056736449986;-75,6038767905186
"CL 63 A 65 D 26 ";"";1;"Bello";"BELLO";1267440;1267440;1267440;0;6,34679223673046;-75,5665011313821
"CL 63 A SUR 39 A 109 ";" URBANIZACION ALCAZAR DEL POMAR";1;"Sabaneta";"SABANETA";3333292;3333292;3333292;0;6,1496380976609;-75,6071034077739
"CL 63 AH 102 11 ";" COLINAS DE OCCIDENTE";1;"Colores";"MEDELLIN";670000;670000;670000;0;6,27999812462118;-75,6120086344829
"CL 63 B 73 SUR 126 ";" CAPELLA PH";1;"La estrella";"LA ESTRELLA";951019;951019;951019;154896;6,16557429461695;-75,6467775983196
"CL 63 B SUR 32 552 ";" MONTEFLOR ACACIA, UNIDAD CERRADA MONTEFLOR PH ETAPA ACACIA, UNIDAD CERRADA MONTEFLOR PROPIEDAD HORIZONTAL ETAPA A, MONTEFLOR PH ETAPA ACACIA, UNIDAD CERRADA MONTEFLOR PROPIEDAD HORIZONTAL ETAPA AC";10;"Sabaneta";"SABANETA";1300000;1700000;1535000;54721;6,15057600000004;-75,609028
"CL 63 BA 105 A 47 ";"";1;"Colores";"MEDELLIN";780000;780000;780000;0;6,27978618461662;-75,6166351142462
"CL 63 SUR 43 B 12 ";" EDIFICIO FUTURO";1;"Sabaneta";"SABANETA";1073205;1073205;1073205;0;6,15366644994741;-75,6106448433087
"CL 63 SUR 43 B 36 ";" EDIFICIO SAN ISIDRO";1;"Sabaneta";"SABANETA";1220232;1220232;1220232;0;6,153729018413;-75,6107269567371
"CL 64 104 27 ";" CONJUNTO RESIDENCIAL ATARDECERES PH";1;"Colores";"MEDELLIN";660000;660000;660000;0;6,28084223420478;-75,614984941383
"CL 64 115 185 ";" PORTON DE OCCIDENTE PH";1;"Colores";"MEDELLIN";780634;780634;780634;105000;6,27891850477867;-75,6216785212541
"CL 64 76 A 29 ";" CONJUNTO DE USO MIXTO ONIX APARTAMENTOS PH, CONJUNTO USO MIXTO ONIX APARTAMENTOS PH, CONJUNTO DE USO MIXTO ONIX";8;"Colores";"MEDELLIN";1600000;2400000;1985159,75;140616;6,24957569754068;-75,5742311175147
"CL 64 B 94 A 8 ";"";1;"Colores";"MEDELLIN";665406;665406;665406;0;6,28079998133741;-75,6039899753425
"CL 64 BA 104 25 ";" CONJUNTO RESIDENCIAL VILLA SURAMERICANA 1A5 PH";1;"Colores";"MEDELLIN";750000;750000;750000;0;6,25515000000007;-75,58408
"CL 64 BC 103 93 ";" TORRE 9 VILLA SURAMERICANA";1;"Colores";"MEDELLIN";643670;643670;643670;0;6,25515000000007;-75,58408
"CL 64 D 94 B 13";"";1;"Colores";"MEDELLIN";1214630;1214630;1214630;0;6,28169001372609;-75,6045000141507
"CL 64 D 94 B 26";"";1;"Colores";"MEDELLIN";870602;870602;870602;0;6,28182001704435;-75,6045700030423
"CL 64 D 98 62 ";" TORRES DE LA MACARENA APARTAMENTOS";1;"Colores";"MEDELLIN";7e+05;7e+05;7e+05;0;6,24589000000003;-75,5745699999999
"CL 64 E 91 B 10 ";"";2;"Colores";"MEDELLIN";8e+05;8e+05;8e+05;0;6,27942179322315;-75,6009190788171
"CL 64 E 94 CC 10 ";" URBANIZACION ATLANTIDA 2";1;"Colores";"MEDELLIN";792932;792932;792932;0;6,28256998783097;-75,6048999985703
"CL 64 E 98 66 ";" TORRES DE LA MACARENA";2;"Colores";"MEDELLIN";650000;750000;7e+05;0;6,28423000000004;-75,6057499999999
"CL 64 EE 94 B 42";"";1;"Colores";"MEDELLIN";692192;692192;692192;0;6,28228999035539;-75,6043899597621
"CL 64 SUR  39 170 ";" MOCACCINO APARTAMENTOS";1;"Sabaneta";"SABANETA";2400000;2400000;2400000;0;6,14887349724434;-75,6088266126343
"CL 64 SUR 39 110 ";" EDIFICIO RESIDENCIAL TORRE MOCCA PH";1;"Sabaneta";"SABANETA";1359313;1359313;1359313;362600;6,14841073512413;-75,6084517292804
"CL 64 SUR 39 130 ";" UNIDAD RESIDENCIAL VENTUM PH, VENTUM PH";2;"Sabaneta";"SABANETA";1900000;2300000;2100000;0;6,14842256163929;-75,6083116829326
"CL 64 SUR 39 170 ";" MOCACCINO APARTAMENTOS, UNIDAD RESIDENCIAL MOCACCINO PH, MOCACCINO PH";4;"Sabaneta";"SABANETA";1700000;3300000;2600000;177966,75;6,14887349724434;-75,6088266126343
"CL 64 SUR 39 211 ";" SANTIVARI PH, CONJUNTO RESIDENCIAL SANTIVARI PH, TORRE 1 URB SANTIVARY";5;"Sabaneta";"SABANETA";1336784;1650000;1453779;160920;6,14916107676577;-75,6089858410463
"CL 64 SUR 39 67 ";" PARQUE RESIDENCIAL PH";3;"Sabaneta";"SABANETA";1700000;2200000;1866666,66666667;164000;6,14821065511449;-75,608284254902
"CL 64 SUR 46A 12 ";"";1;"Sabaneta";"SABANETA";2300000;2300000;2300000;0;6,15530009636923;-75,6122905426683
"CL 65 55 30 ";" TORRES DE LA FUENTE PH";7;"Centro,Colores";"MEDELLIN";1019545;1200000;1120392,85714286;87185,7142857143;6,26323000353912;-75,5683900208997
"CL 65 56 84  ";" URBANIZACION PASEO DE SEVILLA";1;"Colores";"MEDELLIN";1003390;1003390;1003390;0;6,26633000000004;-75,5650699999999
"CL 65 56 A 60 ";" FARO DEL RIO PH";1;"Colores";"MEDELLIN";1050000;1050000;1050000;220668;6,26351000101469;-75,5699499768996
"CL 65 58 45 ";"";1;"Itagui";"ITAGUI";1100000;1100000;1100000;0;6,18209752175408;-75,6056112883607
"CL 65 65 42 ";" UNIDAD LA CASONA";1;"Bello";"BELLO";730000;730000;730000;123000;6,34704616372076;-75,567569236943
"CL 65 74 C 132";"";1;"Colores";"MEDELLIN";1303440;1303440;1303440;0;6,26839596950726;-75,5871098764326
"CL 65 74 C 136  ";"";1;"Colores";"MEDELLIN";898421;898421;898421;0;6,26841201867649;-75,58711201682
"CL 65 80 A 109 ";"";1;"Colores";"MEDELLIN";1400000;1400000;1400000;0;6,27446301220362;-75,5947354479457
"CL 65 80 A 119";"";1;"Colores";"MEDELLIN";1524150;1524150;1524150;0;6,27460001328708;-75,5948400383791
"CL 65 80 A 28 ";" TORRE JORDAN PH, TORRE JORDAN";3;"Colores";"MEDELLIN";957889;1450000;1269296,33333333;278039;6,27403000196163;-75,5943299995709
"CL 65 80 A 95 ";" CONJUNTO RESIDENCIAL 80 AVENIDA PH, CONJUNTO RESIDENCIAL80 AVENIDA PH";6;"Colores";"MEDELLIN";1016100;1395166;1217542,16666667;0;6,27442001191639;-75,5947399584552
"CL 65 86 13 ";" EDIFICIO ROBLEDO PLAZA";1;"Colores";"MEDELLIN";1500000;1500000;1500000;2e+05;6,27593001177345;-75,5965800376593
"CL 65 87 49 ";" CONJUNTO RESIDENCIAL ALTOS DEL JORDAN";1;"Colores";"MEDELLIN";1100000;1100000;1100000;0;6,27659000000006;-75,59743
"CL 65 90 90 ";" URBANIZACION PENINSULA CONDOMINIO PH, URB PENINSULA CONDOMINIO PH";11;"Colores";"MEDELLIN";660465;9e+05;806323,818181818;41909,0909090909;6,27996000000007;-75,59978
"CL 65 97 AE 20 ";" LUNA DEL BOSQUE PH";8;"Colores,Calasanz";"MEDELLIN";7e+05;1200000;1000775;48308,625;6,26517936399383;-75,5897873795127
"CL 65 98 45 ";"";1;"Colores";"MEDELLIN";560070;560070;560070;117500;6,28545935117877;-75,6066590456012
"CL 65 B 80 A 145 ";" RINCON DE LA VILLA";1;"Colores";"MEDELLIN";1450000;1450000;1450000;0;6,27535705237379;-75,5942102317464
"CL 65 B 94 B 64 MULTIFAMILIAR VILLA ";" VILLA CAMPIÑA PH ETAPA 4";1;"Colores";"MEDELLIN";708680;708680;708680;0;6,28445998126848;-75,6026600187657
"CL 65 BB 39 25";"";1;"Centro";"MEDELLIN";826585;826585;826585;0;6,25723640942861;-75,5516769136656
"CL 65 C 91 100";"";1;"Colores";"MEDELLIN";556993;556993;556993;0;6,28115000961402;-75,5996800007297
"CL 65 C 91 102 IN 205";"";1;"Colores";"MEDELLIN";536602;536602;536602;0;6,2811599840788;-75,5997100079431
"CL 65 C 91 117 ";"";2;"Colores";"MEDELLIN";517538;520000;518769;0;6,28110998646127;-75,5997755446472
"CL 65 C 91 130 IN 118";"";1;"Calasanz";"MEDELLIN";844960;844960;844960;0;6,28238827643396;-75,6009043796681
"CL 65 C 91 27";"";1;"Colores";"MEDELLIN";820981;820981;820981;0;6,28263361773683;-75,6012560439467
"CL 65 C 94 51 ";", URBANIZACION TULIPANES DE ROBLEDO";2;"Colores";"MEDELLIN";750000;8e+05;775000;0;6,28356001632454;-75,6017700282865
"CL 65 C 94 B 31 ";"";2;"Colores";"MEDELLIN";580000;844960;712480;0;6,28458001012196;-75,6021799871708
"CL 65 EE 90 47 ";"";1;"Colores";"MEDELLIN";946889;946889;946889;0;6,27997997974975;-75,5981600264079
"CL 65 SUR 39 235 ";" URBANIZACION INDIGO PH, URBANIZACIÓN INDIGO PH, URB INDIGO PH";12;"Sabaneta";"SABANETA";1132761;1689920;1426722;59733,3333333333;6,15459564445366;-75,6132484201119
"CL 65 SUR 42 B 14 ";" CONJUNTO RESIDENCIAL PASEO DE SAN FRANCISCO PH, CONJUNTO RESIDENCIAL PASEO SAN FRANCISCO, URBANIZACION PASEO DE SAN FRANCISCO";4;"Sabaneta";"SABANETA";1246037;1395166;1308047;149721,25;6,1511710754154;-75,6100165971314
"CL 65 SUR 42 B 65 ";" PORTAL DEL CARMELO PH";6;"Sabaneta";"SABANETA";1300000;1650000;1475928,33333333;106401,666666667;6,1512159706662;-75,6104325500045
"CL 66 45 A 06 ";"";1;"Itagui";"ITAGUI";1128297;1128297;1128297;0;6,17900025409231;-75,5975637493145
"CL 66 46 A 41 ";"";1;"Itagui";"ITAGUI";1310329;1310329;1310329;0;6,17936985392418;-75,598150374607
"CL 66 48 87 ";"";1;"Itagui";"ITAGUI";1140696;1140696;1140696;0;6,18035350161475;-75,5992947134148
"CL 66 A 43 92 ";" EDIFICIO DORAL PH";1;"Itagui";"ITAGUI";1300000;1300000;1300000;0;6,17787943843994;-75,5958701732028
