"Direcciones_c";"Nombre_del_Lugar";"Total_de_apartamentos";"Centro_de_Costos";"Ciudad";"Valor.min";"Valor.max";"Valor.prom";"Valor.promad";"Latitud";"Longitud"
"CL 49 F 87 125 ";" URBANIZACION DIA DE CAMPO PH";3;"Calasanz";"MEDELLIN";1300000;1359063;1319687,66666667;69454,3333333333;6,26369635588022;-75,605841165304
"CL 49 F 87 35 ";" CAMPO VERDE PH, CAMPO VERDE";9;"Calasanz";"MEDELLIN";962847;1250000;1111207,22222222;36577,7777777778;6,2636339791227;-75,6059145533432
"CL 49 F 87 75 ";" CAMPO DE VERANO, CAMPO DE VERANO PH";2;"Colores,Calasanz";"MEDELLIN";1076781;1350000;1213390,5;190728;6,26367296459615;-75,6058686858187
"CL 5 47 67 ";" CONJUNTO RESIDENCIAL EL FUTURO";1;"Poblado";"MEDELLIN";2323640;2323640;2323640;0;6,20730038342641;-75,5762889112174
"CL 5 76 A 150 ";" URBANIZACION VITENZA PH, URBANIZACIÓN VITENZA PH";3;"Laureles";"MEDELLIN";1582068;2e+06;1810139,33333333;265566,666666667;6,21711000623978;-75,6019599622125
"CL 5 76 A 201 ";" CONJUNTO RESIDENCIAL VIVALTO PH, CONJUNTO RESIDENCIAL VIVALTO";2;"Laureles";"MEDELLIN";1670980;1824448;1747714;178295;6,21717882899834;-75,6025693763771
"CL 5 76 A 97 ";" CONJUNTO RESIDENCIAL EL ALTILLO";1;"Laureles";"MEDELLIN";1700000;1700000;1700000;286100;6,21615885716527;-75,6013277812557
"CL 5 76A 201  ";"";1;"Laureles";"MEDELLIN";1497369;1497369;1497369;315655;6,21717882899834;-75,6025693763771
"CL 5 80 C 125 ";" URBANIZACION ARROYO DE LOS BERNAL, URBANIZACION ARROYO DE LOS BERNAL PH, URB ARROYO DE LOS BERNAL PH";3;"Laureles";"MEDELLIN";1169686;2300000;1789895,33333333;235966,666666667;6,23642667904978;-75,5843432984728
"CL 5 80 C 125 TO 3 ";" URBANIZACION ARROYO DE LOS BERNAL PH";1;"Laureles";"MEDELLIN";1800000;1800000;1800000;349200;6,24589000000003;-75,5745699999999
"CL 5 80 C 130 ";" CONJUNTO RESIDENCIAL CATALEJO ALFA";5;"Laureles";"MEDELLIN";1270125;1529332;1413565;109618,4;6,20542000000006;-75,56718
"CL 5 A 35 59 ";" EDIFICIO CALLE 5 A PH";1;"Poblado";"MEDELLIN";1743705;1743705;1743705;0;6,20327001726407;-75,5668299810806
"CL 5 A SUR 32 A 91 ";" URBANIZACION MONTERREY PH";1;"Poblado";"MEDELLIN";3300000;3300000;3300000;0;6,19648251390345;-75,5667554534146
"CL 5 S 25 233 ";" CONJUNTO RESIDENCIAL TORRES DE CITARK P.H";1;"Poblado";"MEDELLIN";5615000;5615000;5615000;600486;6,22246000000007;-75,60318
"CL 5 SUR 22 290 ";" AGUAS DEL BOSQUE";1;"Poblado";"MEDELLIN";2611804;2611804;2611804;0;6,20783433635758;-75,6103037150505
"CL 5 SUR 25 233 ";" CONJUNTO RESIDENCIAL CITARK TORRES PH";10;"Poblado";"MEDELLIN";2052238;3700000;2747035,3;166139,7;6,20794990610169;-75,6103470474109
"CL 50 77 B 100 OFICINA 102 ";" EDIFICIO EL VERGEL";1;"Colores";"MEDELLIN";885031;885031;885031;0;6,26249000721727;-75,5941600145745
"CL 50 A 48 42 ";" COMERCIAL GM";1;"Itagui";"ITAGUI";1373060;1373060;1373060;0;6,17084641737355;-75,6086987837009
"CL 50 A 50 57";"";1;"Bello";"BELLO";6955000;6955000;6955000;0;6,33474374024216;-75,5589395471423
"CL 50 A 82 125 ";" CONJUNTO RESIDENCIAL CALASANZ PH";1;"Calasanz";"MEDELLIN";1500000;1500000;1500000;0;6,26522167667652;-75,6012091652522
"CL 50 A 86 295 ";" URBANIZACION CONDADO DE CALASANZ";3;"Calasanz";"MEDELLIN";919530;1373060;1169073,33333333;133900;6,268079982264;-75,604249981979
"CL 50 A 86 445 ";"";1;"Colores";"MEDELLIN";974217;974217;974217;210600;6,26846001775398;-75,6052399685631
"CL 50 A 96 C 165 ";" URBANIZACION AMANECERES VIS PH, URBANIZACIÓN AMANECERES VIS PH";31;"Calasanz";"MEDELLIN";858564;1400000;1126661,93548387;70283,8709677419;6,24589000000003;-75,5745699999999
"CL 50 A 96 C 165  ";" URBANIZACION AMANECERES VIS PH";1;"Calasanz";"MEDELLIN";1117710;1117710;1117710;194500;6,24589000000003;-75,5745699999999
"CL 50 A 97 215 ";" EL ROSAL 1 ETAPA PH, EL ROSAL 1 ETAPA P H";16;"Calasanz";"MEDELLIN";1502487;2e+06;1749910,25;88081,25;6,29006904200611;-75,5594175100571
"CL 50 B 37 36 ";" CONJUNTO RESIDENCIAL LA PLAYA APARTAMENTOS PH";1;"Centro";"MEDELLIN";950000;950000;950000;0;6,24306000000007;-75,6155699999999
"CL 50A 97 215 ";" EL ROSAL 1 ETAPA PH";1;"Calasanz";"MEDELLIN";2e+06;2e+06;2e+06;298100;6,29006904200611;-75,5594175100571
"CL 51  74 53 ";" CONJUNTO RESIDENCIAL AIRES DE VALENCIA PH";1;"Colores";"MEDELLIN";1800000;1800000;1800000;0;6,24589000000003;-75,5745699999999
"CL 51 38 49 ";" ED BICEN DE LA PLAYA PH";1;"Centro";"MEDELLIN";1318390;1318390;1318390;403603;6,24668408663123;-75,5581654904356
"CL 51 54 30";"";1;"Bello";"BELLO";477466;477466;477466;0;6,33488482616869;-75,561989982486
"CL 51 58 31 ";"";1;"Bello";"COPACABANA";1600000;1600000;1600000;0;6,34537048813343;-75,5132372728817
"CL 51 64 B 21 ";" EDIFICIO VIVALDI";10;"Colores";"MEDELLIN";1267440;1700000;1417325,3;44940;6,25582999841116;-75,5794500259587
"CL 51 65 208 ";" CONJUNTO RESIDENCIAL VALDERROBLES II PH";1;"Colores";"MEDELLIN";1425870;1425870;1425870;247850;6,25756999769135;-75,5823700295679
"CL 51 72 07 ";" EDIFICIO BOLERAMA MIXTO PH";1;"Colores";"MEDELLIN";1584300;1584300;1584300;0;6,26007226775551;-75,5882526021184
"CL 51 72 25  ";" EDIFICIO BOLERAMA MIXTO PH";1;"Colores";"MEDELLIN";2e+06;2e+06;2e+06;0;6,26027001825175;-75,5886400284193
"CL 51 74 53 ";" CONJUNTO RESIDENCIAL AIRES DE VALENCIA,, CONJUNTO RESIDENCIAL AIRES DE VALENCIA PH";12;"Colores";"MEDELLIN";1050000;2100000;1450735,91666667;133625;6,2476641118209;-75,5792274819853
"CL 51 74 53  AIRES DE VALENCIA 404";" AIRES DE VALENCIA 404";1;"Colores";"MEDELLIN";1455001;1455001;1455001;0;6,24589000000003;-75,5745699999999
"CL 51 82 190 ";" URBANIZACION RESIDENCIAL CERROS DEL ESCORIAL PH";1;"Calasanz";"MEDELLIN";1300000;1300000;1300000;0;6,24589000000003;-75,5745699999999
"CL 51 83 96 ";" UNIDAD RESIDENCIAL";2;"Calasanz";"MEDELLIN";2e+06;2100000;2050000;0;6,26713001926761;-75,6011999750515
"CL 51 84 181 ";" CONJUNTO RESIDENCIAL FARALLONES PH, CONJUNTO RESIDENCIAL FARALLONES";3;"Calasanz";"MEDELLIN";897770;1700000;1182783,33333333;0;6,26744620340919;-75,602096349632
"CL 51 84 199 ";" CONJUNTO RESIDENCIAL QUINTANAR DE CALASANZ PH";1;"Calasanz";"MEDELLIN";2200000;2200000;2200000;0;6,26476316125619;-75,5989754200315
"CL 51 84 50 ";" CALASANZ ETAPA 1 PH";1;"Calasanz";"MEDELLIN";1320250;1320250;1320250;0;6,26748291487964;-75,6020309237564
"CL 51 A 54 63 ";"";3;"Bello";"BELLO";528100;850000;635400;0;6,33511360684632;-75,5622744767416
"CL 51 A 71 12 ";" EDIFICIO LOS DARDANELOS";1;"Colores";"MEDELLIN";1300000;1300000;1300000;0;6,25991998997513;-75,5866899786455
"CL 51 A 72 39 ";" ED ESCORIAL LA 82, EDIFICIO ESCORIAL 82";2;"Colores";"MEDELLIN";1437474;1953970;1695722;0;6,26060001377975;-75,5883999707123
"CL 51 A 78 B 38 ";" EDIFICIO FANNY";3;"Colores";"MEDELLIN";2133810;2200000;2165200,33333333;0;6,26416000212223;-75,5950505879751
"CL 51 A 78 B 63";"";1;"Colores";"MEDELLIN";4800000;4800000;4800000;0;6,26421999012317;-75,5954400150084
"CL 51 A 81 B 22 ";" CONJUNTO RESIDENCIAL PORTAL DE CALASANZ";1;"Calasanz";"MEDELLIN";1300000;1300000;1300000;268000;6,26551000693138;-75,5986999886104
"CL 51 B 81 B 39";"";1;"Calasanz";"MEDELLIN";1600000;1600000;1600000;0;6,26590001688614;-75,5982799714423
"CL 52 71 60 ";", URB PORTOVELHO DE LOS COLORES, URBANIZACION PORTOVELHO DE LOS COLORES, URBANIZACION PORTOVELHO DE LOS COLORE";14;"Colores";"MEDELLIN";1584300;2e+06;1736606,35714286;139169,642857143;6,26411527844333;-75,5937806791609
"CL 52 71 A 10 ";" PLAZA ESCORIAL TORRES 4 Y 5";1;"Colores";"MEDELLIN";1700000;1700000;1700000;210000;6,26093000930777;-75,5870099997087
"CL 52 71 A 26 ";" PLAZA DEL ESCORIAL TORRES 4 Y 5";1;"Colores";"MEDELLIN";1600000;1600000;1600000;0;6,26098998182499;-75,587140003027
"CL 52 74 74 ";" ESTADIO DE LA PLAZA PH, CONJUNTO RESIDENCIAL ESTADIO DE LA PLAZA PH";2;"Colores";"MEDELLIN";1570250;1742730;1656490;170050;6,25864500000003;-75,589435
"CL 52 A 54 59";"";1;"Bello";"BELLO";750000;750000;750000;0;6,33589168403268;-75,5623651948351
"CL 52 A 54 59 ";"";1;"Bello";"BELLO";792150;792150;792150;0;6,33589168403268;-75,5623651948351
"CL 52 A SUR 72 128";"";1;"San Antonio Pr.";"MEDELLIN";751243;751243;751243;0;6,17491001550802;-75,6521099785585
"CL 52 A SUR 78 A 53";"";1;"San Antonio Pr.";"MEDELLIN";762075;762075;762075;0;6,17491001550802;-75,6569299919796
"CL 52 B SUR 39 E 37 ";" CORAZON DE ENVIGADO ETAPA 2, UNIDAD RESIDENCIAL CORAZON DE ENVIGADO ETAPA 2, CORAZON ENVIGADO ETAPA 2";3;"Envigado";"ENVIGADO";970000;1250000;1073333,33333333;0;6,15579127812572;-75,6012371459036
"CL 52 C SUR 39 E 37 ";" TORRE 5 U R CORAZON DE ENVIGADO ETAPA 1, CORAZON DE ENVIGADO ALTO DE LAS FLORES, TORRE 5 UNIDAD RESIDENCIAL CORAZON ENVIGADO";3;"Envigado";"ENVIGADO";861424;1e+06;937334,666666667;41434,6666666667;6,1673633333334;-75,5752599999999
"CL 52 SUR 43 A 57  ";" URBANIZACION ALTOS DE MAYORCA PH";1;"Sabaneta";"SABANETA";1294492;1294492;1294492;0;6,1594530698813;-75,6049276820298
"CL 52 SUR 66 32 ";" JARDINES DE LA HACIENDA PH TO 2, JARDINES DE LA HACIENDA PH";15;"San Antonio Pr.,La estrella";"MEDELLIN,SAN ANTONIO DE PRADO";654844;850000;750262,533333333;26426,6666666667;6,17603000541033;-75,6473199723509
"CL 53 55 A 64 ";" CONJUNTO RESIDENCIAL RESERVA DEL BOSQUE";1;"Itagui";"ITAGUI";1400000;1400000;1400000;227383;6,17288000000002;-75,61148
"CL 53 55 A 67 ";" CONJUNTO RESIDENCIAL RESERVA DEL BOSQUE PH, RESERVA DEL BOSQUE PH, CONJUNTO RESIDENCIAL RESERVA DEL BOSQUE, RESERVA DEL BOSQUE";16;"Itagui,La estrella";"ITAGUI";1214630;1500000;1366210,5;53710,1875;6,17327701600014;-75,6109734179072
"CL 53 64 B 85 ";" UNIDAD RESIDENCIAL CARLOS E RESTREPO PH";1;"Colores";"MEDELLIN";1795540;1795540;1795540;212632;6,25713920262578;-75,5788533440825
"CL 53 73 51";"";1;"Colores";"MEDELLIN";1681746;1681746;1681746;0;6,26258051178064;-75,588191689631
"CL 53 79 90 ";" EDIFICIO LOS POMOS PH";1;"Colores";"MEDELLIN";2350000;2350000;2350000;203600;6,26684997988252;-75,5955300366485
"CL 53 A 79 A 33 ";" BALCON DE LOS COLORES PH";1;"Colores";"MEDELLIN";1800000;1800000;1800000;0;6,2673899839946;-75,5954000333303
"CL 53 A 79 A 33  ";" BALCON DE COLORES";1;"Colores";"MEDELLIN";1197896;1197896;1197896;0;6,2673899839946;-75,5954000333303
"CL 53 B 78 12 ";" COLORES ETAPA II";1;"Colores";"MEDELLIN";1650000;1650000;1650000;0;6,26743000758226;-75,5936199685529
"CL 53 B 78 54 ";" CONJUNTO RESIDENCIAL LOS COLORES ETAPA II";1;"Colores";"MEDELLIN";1901160;1901160;1901160;0;6,2675699853653;-75,5938099862979
"CL 53 B 78 86 ";" COLORES ETAPA II";1;"Colores";"MEDELLIN";1900000;1900000;1900000;0;6,26769998868355;-75,5939699968295
"CL 53 SUR 70 104";"";1;"San Antonio Pr.";"SAN ANTONIO DE PRADO";650000;650000;650000;0;6,17475997944119;-75,6506800258768
"CL 54 39 05 ";" EDIFICIO ARTEMISA PH";1;"Centro";"MEDELLIN";1034471;1034471;1034471;0;6,24796001997215;-75,5583200024247
"CL 54 40 58 ";" EDIFICIO ALTAMAR PH";5;"Centro,Colores";"MEDELLIN";980000;1200000;1092000;31240;6,24905000266109;-75,5597200317121
"CL 54 50 68";"";1;"Itagui";"ITAGUI";1721920;1721920;1721920;0;6,17344549923856;-75,6064811225668
"CL 54 78 A 52 ";" COLORES DEL SOL";4;"Colores";"MEDELLIN";1050000;1503882;1309579;129300;6,2684197682753;-75,5939909006041
"CL 54 80 14 ";"";2;"Colores,Calasanz";"MEDELLIN";8e+05;8e+05;8e+05;0;6,26836073264861;-75,5958061148481
"CL 54 81 48 ";" EDIFICIO NOGALES PH";5;"Calasanz";"MEDELLIN";1584300;1700000;1645463,2;135540;6,26874001522955;-75,5974199881765
"CL 54 81 55 ";" CONJUNTO INMOBILIARIO ACUARELA DEL PARQUE, ACUARELA DEL PARQUE";9;"Calasanz";"MEDELLIN";2112400;2700000;2335075;60995,3333333333;6,2685873522757;-75,5973659981616
"CL 54 81 B 26 ";" PRADO VERDE PH";2;"Calasanz";"MEDELLIN";2150000;2323640;2236820;0;6,26918;-75,59804
"CL 54 85 40 ";" SENDERO DE LA 80 PH, SENDEROS DE LA 80, SENDERO DE LA 80";15;"Calasanz,Colores";"MEDELLIN";949241;1500000;1190067,93333333;8402;6,24589000000003;-75,5745699999999
"CL 54 86 A 35 ";" COLORES DE CALASANIA PH";1;"Calasanz";"MEDELLIN";804904;804904;804904;103400;6,27173147521957;-75,6025212843902
"CL 54 86 A 60 ";" CONJUNTO RESIDENCIAL CALASANIA DEL SOL, CALASANIA DEL SOL PH, CONJUNTO RESIDENCIAL CALASANIA DEL SOL PH";3;"Calasanz";"MEDELLIN";8e+05;1e+06;883333,333333333;106415,666666667;6,27187373022626;-75,6024784787703
"CL 54 86 C 220 ";" FARO VERDE ETAPA 1, URBANIZACION FAROVERDE ETAPA CONSTRUCTIVA 1, FARO VERDE APARTAMENTOS, URBANIZACION FAROVERDE PH";4;"Calasanz";"MEDELLIN";1500000;1750000;1637500;0;6,24589000000003;-75,5745699999999
"CL 54 86 C 66 ";" URBANIZACION MARSELLA";1;"Calasanz";"MEDELLIN";1795540;1795540;1795540;0;6,27127795449897;-75,6045662388914
"CL 54 A 80 15";"";1;"Colores";"MEDELLIN";1556147;1556147;1556147;0;6,26887631361158;-75,5956959032441
"CL 54 A 80 17 ";" EDIFICIO RACHED,";6;"Calasanz,Colores";"MEDELLIN";950000;1109010;1054313,5;0;6,26889000938688;-75,5958099922146
"CL 54 A SUR 54 E 3 ";" SIERRA CAMPESTRE";1;"Itagui";"ITAGUI";9e+05;9e+05;9e+05;0;6,17697;-75,63616
"CL 55 40 14 ";" EDIFICIO TORRELIMA 1 PH";2;"Centro";"MEDELLIN";1197077;1267440;1232258,5;0;6,24939998902818;-75,5588400156977
"CL 55 40 85 ";" EDIFICIO TORRELIMA III";1;"Centro";"MEDELLIN";1066905;1066905;1066905;0;6,24955999955981;-75,5593700034355
"CL 55 41 44 ";" JARDINES DEL PERU";1;"Centro";"MEDELLIN";919629;919629;919629;0;6,25008998729759;-75,5599500311352
"CL 55 64 64 ";" CARLOS E RESTREPO PH";1;"Colores";"MEDELLIN";1668796;1668796;1668796;263153;6,25796998211088;-75,5779299678178
"CL 55 67 B 160 ";" UNIDAD RESIDENCIAL MAJAGUA PH";1;"Bello";"BELLO";7e+05;7e+05;7e+05;0;6,34034000000003;-75,55916
"CL 55 74 11 ";" EDIFICIO VALVERDE";1;"Colores";"MEDELLIN";1250000;1250000;1250000;0;6,265942391399;-75,5878499405918
"CL 55 77 C 100 ";" EDIFICIO BALI PH";1;"Colores";"MEDELLIN";2200000;2200000;2200000;0;6,26832887454116;-75,5921993408978
"CL 55 78 17 ";" TORRE DEL VIENTO";1;"Colores";"MEDELLIN";1e+06;1e+06;1e+06;0;6,26853998111028;-75,5927299780737
"CL 55 79 A 33 ";" EDIFICIO LA 80 BLOQUES 1 Y 2";1;"Colores";"MEDELLIN";1400000;1400000;1400000;0;6,26918999770153;-75,5949800161621
"CL 55 80 54 ";" UNIDAD RESIDENCIAL VILLA DEL ESCORIAL";1;"Calasanz";"MEDELLIN";1054712;1054712;1054712;184600;6,25416015642502;-75,5666132104346
"CL 55 A SUR 38 130 ";" VILLA ROMERA CAMPESTRE PH, VILLA ROMERA CAMPESTRE P.H LAUREL, VILLA ROMERA";3;"Sabaneta";"SABANETA";950580;1200000;1100193,33333333;0;6,15813393767613;-75,6060393609265
"CL 55 A SUR 38 9 ";" VILLA ROMERA PH";2;"Sabaneta";"SABANETA";980000;1e+06;990000;0;6,15813393767613;-75,6060393609265
"CL 56 36 A 13 ";"";1;"Centro";"MEDELLIN";1024868;1024868;1024868;0;6,24808998138089;-75,5555300021337
"CL 56 41 170 ";" TORRE SANTA CATALINA PH";1;"Centro";"MEDELLIN";1002588;1002588;1002588;0;6,2513800041058;-75,5605200005511
"CL 56 56 A 5";"";1;"La estrella";"ITAGUI";9e+05;9e+05;9e+05;0;6,17798465081593;-75,6082491968438
"CL 56 78 A 81 ";" EDIFICIO COSTA DE MARFIL";1;"Colores";"MEDELLIN";999988;999988;999988;0;6,26945000433803;-75,5936499757663
"CL 56 A 39 60";"";1;"Centro";"MEDELLIN";1901160;1901160;1901160;0;6,24987000424875;-75,557550040799
"CL 56 SUR 38 112 ";" VILLA ROMERA, VILLA ROMERA CAMPESTRE";2;"Itagui,Sabaneta";"SABANETA";1100000;1300000;1200000;30000;6,1567237294838;-75,6055190352179
"CL 56 SUR 39 54 502 ";" EDIFICIO BRISAS DE MARIA";1;"Sabaneta";"SABANETA";9e+05;9e+05;9e+05;0;6,15407319586823;-75,6030496319718
"CL 56 SUR 40 B 22 ";", EDIFICIO TORREON DE SABANETA PH";3;"Sabaneta";"SABANETA";1013154;1185056;1119464,33333333;0;6,15444032165745;-75,6036467537897
"CL 57 50 A 46 ";" SOL DE VILLANUEVA PH";1;"Colores";"MEDELLIN";884007;884007;884007;0;6,25541999761734;-75,5651800034406
"CL 57 68 C 163 ";" MULTIFAMILIAR AGUA CLARA";2;"Bello";"BELLO";792150;9e+05;846075;0;6,34253211040378;-75,5748070081098
"CL 57 68 C 65 ";" UNIDAD CERRADA PEÑA VERDE,, UNIDAD CERRADA PEÑA VERDE PH";6;"Bello";"BELLO";685598;762075;730859,166666667;62755;6,34163528536861;-75,5691030560465
"CL 57 69 27 ";" RINCON DEL BOSQUE PH";1;"Bello";"BELLO";792932;792932;792932;0;6,34864428578793;-75,5607153262792
"CL 57 D 85 D 129  ";" COLINAS DE CALASANZ";1;"Colores";"MEDELLIN";885651;885651;885651;0;6,27237998241203;-75,600520035066
"CL 57 D 85 E 33 ";" COLINAS DE CALASANZ";1;"Calasanz";"MEDELLIN";820000;820000;820000;0;6,27263998904854;-75,6005000023174
"CL 57 D 85 E 33 COLINAS DE ";" COLINAS DE CALASANZ";1;"Calasanz";"MEDELLIN";650000;650000;650000;0;6,27263998904854;-75,6005000023174
"CL 57 SUR 43 A 16 ";" EDIFICIO TERRASANTA PH, EDIFICIO TERRA SANTA PH";3;"Sabaneta";"SABANETA";1056200;1300000;1218733,33333333;0;6,15674838849521;-75,6066647412972
"CL 58 37 12";"";1;"Centro";"MEDELLIN";858564;858564;858564;0;6,24987000424875;-75,5554099732802
"CL 58 57 75 ";"";1;"Bello";"BELLO";654775;654775;654775;0;6,34061609585404;-75,5640978120897
"CL 58 57 79";"";1;"Bello";"BELLO";525158;525158;525158;0;6,34063826563254;-75,5641224844727
"CL 58 59 108 ";" EDIFICIO MONTSERRAT VF VIS PH";2;"Bello";"BELLO";8e+05;1e+06;9e+05;0;6,34158078067456;-75,5656272305083
"CL 59 39 A 22 ";"";1;"Centro";"MEDELLIN";761776;761776;761776;0;6,25148778274156;-75,5569047867687
"CL 59 47 18 ";" EDIFICIO SANTISTEBAN";1;"Centro";"MEDELLIN";863685;863685;863685;0;6,25571998593198;-75,5619699859815
"CL 59 AA 68 07 ";"";1;"Bello";"BELLO";5e+05;5e+05;5e+05;0;6,34418461253352;-75,5722639896956
"CL 6 C SUR 84 A 35 ";" URBANIZACION CAMPIÑA DEL RODEO, URBANIZACION CAMPIÑA DEL RODEO PH";3;"Laureles";"MEDELLIN";861424;1200000;1003808;62066,6666666667;6,20785000000006;-75,59099
"CL 6 C SUR 84 C 45 ";" UNIDAD RESIDENCIAL JARDINES DEL RODEO";5;"Laureles";"MEDELLIN";858564;1200000;1037712,8;134780;6,20785000000006;-75,59099
"CL 6 SUR 43 A 200 OF 1606 ";" EDIFICIO LUGO BUSINESS CENTER";1;"Poblado";"MEDELLIN";1780000;1780000;1780000;176700;6,19997000000006;-75,5751999999999
"CL 6 SUR 70 215 ";" MIRADOR DE SAN NICOLAS PH, CONJUNTO RESIDENCIAL RESERVA DE SAN NICOLAS PH";2;"Poblado,Laureles";"MEDELLIN";917916;1160183;1039049,5;0;6,20437999079208;-75,5990200096737
"CL 6 SUR 79 150 ";" REMANSO DEL RODEO, REMANSO DEL RODEO APARTAMENTOS, TORRE 3  REMANSO DEL RODEO APARTAMENTOS, TORRE 2 URBANIZACION RESIDENCIAL MIXTA REMANSO DEL RODEO";7;"Laureles";"MEDELLIN";1080567;1400000;1215046,42857143;75314,2857142857;6,2041807210155;-75,5973312425066
"CL 6 SUR 79 150 TO 2 ";" REMANSO DEL RODEO APARTAMENTOS";1;"Laureles";"MEDELLIN";1400000;1400000;1400000;0;6,20785000000006;-75,59099
"CL 6 SUR 79 150 TO 3 ";" REMANSO DEL RODEO PH";1;"Laureles";"MEDELLIN";1600000;1600000;1600000;0;6,20356917451807;-75,5983881162577
"CL 60 45 D 26 ";" SAN MIGUEL DE VALLARTA PH";1;"Colores";"MEDELLIN";579177;579177;579177;0;6,25554333496175;-75,5602200487117
"CL 60 75 150 ";" CIUDADELA RIBERA DEL VALLE,";2;"Colores";"MEDELLIN";1214630;1400000;1307315;82300;6,26930100450037;-75,5917089387321
"CL 60 SUR 39 55 ";" TORRE 3 CIUDAD DEL BOSQUE PH, CIUDAD DEL BOSQUE ET 3, CIUDAD DEL BOSQUE ETAPA 2, CIUDAD DEL BOSQUE PH ETAPA 2";4;"Sabaneta";"SABANETA";1395166;2100000;1727612,75;147924,75;6,15774370391397;-75,6093573112086
"CL 61 33 51 ";" CONJUNTO RESIDENCIAL BAHIA GRANDE PH";1;"Itagui";"ITAGUI";1200000;1200000;1200000;0;6,20542000000006;-75,56718
"CL 61 50 69 ";" PRADO REAL PH";1;"Colores";"MEDELLIN";896505;896505;896505;234200;6,25830001954841;-75,5632499864154
"CL 61 56 51 ";" URBANIZACION CAPRI PH";1;"Colores";"MEDELLIN";9e+05;9e+05;9e+05;0;6,2603799888214;-75,5708999818055
"CL 61 75 116 ";" CONJUNTO DE USO MIXTO PIZARRA, CONJUNTO DE USO MIXTO PIZARRA PH,, CONJUNTO USO MIXTO PIZARRA PH, URB PIZARRA, PIZARRA PH";33;"Colores";"MEDELLIN";1265218;1900000;1576914,15151515;92484,6666666667;6,26886291352166;-75,5905907153046
"CL 61 75 116  ";" CONJUNTO DE USO MIXTO PIZARRA PH";1;"Colores";"MEDELLIN";1689920;1689920;1689920;0;6,26886291352166;-75,5905907153046
"CL 61 75 116  URB PIZARRA ";" URB PIZARRA";1;"Colores";"MEDELLIN";1644781;1644781;1644781;240919;6,26886291352166;-75,5905907153046
"CL 61 75 153 ";" CONJUNTO MIXTO BASALTO PH, URB BASALTO";11;"Colores";"MEDELLIN";1320930;1900000;1560437,27272727;120545,454545455;6,26875129194393;-75,5906167905637
"CL 61 B SUR 40 20 ";" SABATTO APARTAMENTOS PH, CONJUNTO RESIDENCIAL SABATTO LIVING, UNIDAD RESIDENCIAL SABATTO PH,, SABATTO LIVING";23;"Sabaneta";"SABANETA";1371735;1850000;1548726,86956522;51754,0869565217;6,15109611580379;-75,6069362705484
"CL 61 B SUR 40 21 ";" URBANIZACION ALCAZAR DE LA SABANA PH";1;"Sabaneta";"SABANETA";1091941;1091941;1091941;0;6,1510489709247;-75,6070413218276
"CL 61 SUR 39 70 ";" CIUDAD DEL BOSQUE PH, CIUDAD DEL BOSQUE ETAPA 1, CIUDAD DEL BOSQUE PH ETAPA 1";5;"Sabaneta";"SABANETA";1371735;2e+06;1645979,2;135235,8;6,15609676507024;-75,6109800045755
"CL 61 SUR 40 59 ";" CONJUNTO RESIDENCIAL ATALANTA";1;"Sabaneta";"SABANETA";1448182;1448182;1448182;0;6,1516827104365;-75,6061323801119
"CL 61 SUR 43 A 32 ";" SERRANA APARTAMENTOS PH,";12;"Sabaneta";"SABANETA";1120279;1400000;1243910,41666667;151016,666666667;6,15487522083996;-75,6089750712744
"CL 63 39 80 ";" TORRE ANGEL PH, EDIFICIO DE USO MIXTO TORRE ANGEL PH";3;"Centro,Colores";"MEDELLIN";685563;850000;755718,333333333;71659,6666666667;6,25443001103328;-75,5543899794828
"CL 63 44 74 ";"";2;"Itagui";"ITAGUI";1300000;1500000;1400000;0;6,17646720956501;-75,5973182575147
"CL 63 76 55 ";" CONJUNTO DE USO MIXTO PERLATO PH, CONJUNTO DE USO MIXTO PERLATO PROPIEDAD HORIZONTAL";10;"Colores";"MEDELLIN";1670980;3500000;2135098,9;62023,8;6,26764484101878;-75,5886245504746
"CL 63 77 41 ";" CONJUNTO DE USO MIXTO TURMALINA PH, CONJUNTO DE USO MIXTO TURMALINA";12;"Calasanz,Colores";"MEDELLIN";1600000;2100000;1809447,41666667;100150;6,27083159570983;-75,5912368397331
"CL 63 80 A 126 ";" MIRADOR DE LA 80";7;"Colores";"MEDELLIN";945623;1150000;1043780,71428571;129964,714285714;6,27358001948967;-75,5952800044768
"CL 63 80 A 126  ";" MIRADOR DE LA 80";1;"Colores";"MEDELLIN";982266;982266;982266;0;6,27358001948967;-75,5952800044768
"CL 63 80 A 40 ";" CRUCERO DE LA 80, UNIDAD RESIDENCIAL CRUCERO DE LA 80,";14;"Colores";"MEDELLIN";977000;1300000;1077639,64285714;97142,8571428571;6,27349279409935;-75,5939096899897
"CL 63 A 55 54";"";1;"Colores";"ITAGUI";739340;739340;739340;0;6,18056736449986;-75,6038767905186
"CL 63 A 65 D 26 ";"";1;"Bello";"BELLO";1250000;1250000;1250000;0;6,34679223673046;-75,5665011313821
"CL 63 A SUR 39 A 109 ";" URBANIZACION ALCAZAR DEL POMAR";1;"Sabaneta";"SABANETA";3333292;3333292;3333292;0;6,1496380976609;-75,6071034077739
"CL 63 AH 102 11 ";" COLINAS DE OCCIDENTE";1;"Colores";"MEDELLIN";670000;670000;670000;0;6,27999812462118;-75,6120086344829
